"","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"81",2.6209139,21,171.53775841,0.0152789328967191,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"82",2.276142375,22,171.53775841,0.0132690458129906,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"83",2.097056275,23,171.53775841,0.0122250418475665,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"84",2.009475708,24,171.53775841,0.0117144803956052,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"85",1.664704183,25,171.53775841,0.00970459331187666,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"86",1.287580567,26,171.53775841,0.00750610582145126,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"87",1.099018758,27,171.53775841,0.00640686207040893,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"88",0.965685425,28,171.53775841,0.00562957936463104,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"89",49.27675802,1,98.168542493,0.501960778561154,FALSE,TRUE,"plated_03-20-23","WT_005","WT","1"
"90",21.05259257,2,98.168542493,0.214453551365512,FALSE,FALSE,"plated_03-20-23","WT_005","WT","1"
"91",13.52907166,3,98.168542493,0.137814734908229,FALSE,FALSE,"plated_03-20-23","WT_005","WT","1"
"92",12.64541606,4,98.168542493,0.128813321853095,FALSE,FALSE,"plated_03-20-23","WT_005","WT","1"
"93",1.664704183,5,98.168542493,0.0169576133120109,FALSE,FALSE,"plated_03-20-23","WT_005","WT","1"
"94",58.5904665216329,1,108.838460710609,0.538325019842197,FALSE,TRUE,"plated_03-20-23","WT_006","WT","1"
"95",17.8012890655837,2,108.838460710609,0.163556971950528,FALSE,FALSE,"plated_03-20-23","WT_006","WT","1"
"96",14.8947570824873,3,108.838460710609,0.136851963774929,FALSE,FALSE,"plated_03-20-23","WT_006","WT","1"
